city08,comb08,cylinders,displ,fuelType,highway08,make,model,trany,VClass,year
city MPG,combined MPG,engine cylinders,engine displacement in liters,fuel type,highway MPG,manufacturer,model name,transmission descriptor,EPA vehicle size class,model year
22,25,4,2,Premium,30,Chevrolet,Cobalt,Manual 5-spd,Subcompact Cars,2008
25,29,4,2.2,Regular,36,Chevrolet,Cobalt XFE,Manual 5-spd,Subcompact Cars,2008
25,29,4,2.2,Regular,35,Pontiac,G5 XFE,Manual 5-spd,Subcompact Cars,2008
14,16,8,4,Premium,20,BMW,M3,Automatic (S7),Compact Cars,2008
12,15,8,6.2,Premium,19,Mercedes-Benz,C63 AMG,Automatic (S7),Compact Cars,2008
15,18,6,2.8,Premium,24,Saab,9-3 Aero Sedan AWD,Automatic (S6),Compact Cars,2008
16,19,6,2.8,Premium,24,Saab,9-3 Aero Sedan AWD,Manual 6-spd,Compact Cars,2008
22,25,4,2.4,Regular,32,Chevrolet,Malibu,Automatic (S6),Midsize Cars,2008
15,18,6,2.8,Premium,24,Saab,9-3 Aero SportCombi AWD,Automatic (S6),Small Station Wagons,2008
16,19,6,2.8,Premium,24,Saab,9-3 Aero SportCombi AWD,Manual 6-spd,Small Station Wagons,2008
11,13,8,5.4,Premium,15,Saleen Performance,S331 Family,Automatic 4-spd,Standard Pickup Trucks 2WD,2008
15,17,6,3,Premium,20,BMW,X6 xDrive35i,Automatic (S6),Sport Utility Vehicle - 4WD,2008
13,15,8,4.4,Premium,18,BMW,X6 xDrive50i,Automatic (S6),Sport Utility Vehicle - 4WD,2008
19,22,4,2.4,Regular,27,Dodge,Caliber,Manual 6-spd,Small Station Wagons,2008
102,98,,,Electricity,94,MINI,MiniE,Automatic (A1),Minicompact Cars,2008
11,13,12,5.9,Premium,17,Aston Martin,DBS Coupe,Manual 6-spd,Two Seaters,2009
21,24,4,2,Premium,29,Audi,TT Roadster quattro,Automatic (S6),Two Seaters,2009
15,18,8,6.2,Premium,25,Chevrolet,Corvette,Automatic (S6),Two Seaters,2009
16,19,8,6.2,Premium,26,Chevrolet,Corvette,Manual 6-spd,Two Seaters,2009
13,16,8,5.5,Premium,21,Mercedes-Benz,SL550,Automatic 7-spd,Two Seaters,2009
11,14,12,5.5,Premium,18,Mercedes-Benz,SL600,Automatic 5-spd,Two Seaters,2009
12,14,8,6.2,Premium,19,Mercedes-Benz,SL63 AMG,Automatic (S7),Two Seaters,2009
11,14,12,6,Premium,18,Mercedes-Benz,SL65 AMG,Automatic (S5),Two Seaters,2009
17,20,6,3,Premium,26,Mercedes-Benz,SLK300,Manual 6-spd,Two Seaters,2009
19,21,6,3,Premium,26,Mercedes-Benz,SLK300,Automatic 7-spd,Two Seaters,2009
18,21,6,3.5,Premium,26,Mercedes-Benz,SLK350,Automatic 7-spd,Two Seaters,2009
18,21,6,3.5,Premium,26,Mercedes-Benz,SLK350,Manual 6-spd,Two Seaters,2009
11,13,12,5.9,Premium,17,Aston Martin,DB9,Manual 6-spd,Minicompact Cars,2009
12,14,12,5.9,Premium,19,Aston Martin,DB9,Automatic (S6),Minicompact Cars,2009
16,19,8,4.2,Premium,25,Jaguar,XK,Automatic 6-spd,Minicompact Cars,2009
16,19,8,4.2,Premium,25,Jaguar,XK Convertible,Automatic 6-spd,Minicompact Cars,2009
15,18,8,4.2,Premium,23,Jaguar,XKR,Automatic 6-spd,Minicompact Cars,2009
15,18,8,4.2,Premium,23,Jaguar,XKR Convertible,Automatic 6-spd,Minicompact Cars,2009
16,19,6,3.8,Premium,25,Mitsubishi,Eclipse Spyder,Manual 6-spd,Minicompact Cars,2009
16,19,6,3.8,Premium,24,Mitsubishi,Eclipse Spyder,Automatic (S5),Minicompact Cars,2009
19,22,4,2.4,Regular,26,Mitsubishi,Eclipse Spyder,Manual 5-spd,Minicompact Cars,2009
19,22,4,2.4,Regular,26,Mitsubishi,Eclipse Spyder,Automatic (S4),Minicompact Cars,2009
20,23,5,2.5,Regular,28,Volkswagen,New Beetle Convertible,Manual 5-spd,Minicompact Cars,2009
20,23,5,2.5,Regular,28,Volkswagen,New Beetle Convertible,Automatic (S6),Minicompact Cars,2009
21,24,4,2,Premium,29,Audi,TT Coupe quattro,Automatic (S6),Subcompact Cars,2009
25,28,4,1.6,Regular,34,Chevrolet,Aveo 5,Automatic 4-spd,Subcompact Cars,2009
16,18,2,1.3,Premium,22,Mazda,RX-8,Manual 6-spd,Subcompact Cars,2009
16,19,2,1.3,Premium,23,Mazda,RX-8,Automatic (S6),Subcompact Cars,2009
16,19,6,3.8,Premium,25,Mitsubishi,Eclipse,Manual 6-spd,Subcompact Cars,2009
16,19,6,3.8,Premium,24,Mitsubishi,Eclipse,Automatic (S5),Subcompact Cars,2009
19,22,4,2.4,Regular,26,Mitsubishi,Eclipse,Automatic (S4),Subcompact Cars,2009
20,23,4,2.4,Regular,28,Mitsubishi,Eclipse,Manual 5-spd,Subcompact Cars,2009
25,28,4,1.6,Regular,34,Pontiac,G3 Wave 5,Automatic 4-spd,Subcompact Cars,2009
20,23,4,2.4,Regular,27,Scion,tC,Manual 5-spd,Subcompact Cars,2009
21,24,4,2.4,Regular,29,Scion,tC,Automatic 4-spd,Subcompact Cars,2009
20,23,5,2.5,Regular,28,Volkswagen,New Beetle,Manual 5-spd,Subcompact Cars,2009
20,23,5,2.5,Regular,29,Volkswagen,New Beetle,Automatic (S6),Subcompact Cars,2009
20,23,4,2.4,Premium,28,Acura,TSX,Manual 6-spd,Compact Cars,2009
21,25,4,2.4,Premium,30,Acura,TSX,Automatic (S5),Compact Cars,2009
9,11,8,6.7,Premium,15,Bentley,Azure,Automatic (S6),Compact Cars,2009
10,11,8,6.7,Premium,14,Bentley,Brooklands,Automatic (S6),Compact Cars,2009
25,28,4,1.6,Regular,34,Chevrolet,Aveo,Automatic 4-spd,Compact Cars,2009
14,16,8,5.5,Premium,21,Mercedes-Benz,CLS550,Automatic 7-spd,Compact Cars,2009
21,23,4,2.4,Regular,27,Mitsubishi,Lancer,Automatic (variable gear ratios),Compact Cars,2009
21,23,4,2.4,Regular,28,Mitsubishi,Lancer,Manual 5-spd,Compact Cars,2009
22,24,4,2,Regular,28,Mitsubishi,Lancer,Automatic (variable gear ratios),Compact Cars,2009
22,25,4,2,Regular,30,Mitsubishi,Lancer,Manual 5-spd,Compact Cars,2009
25,28,4,1.6,Regular,34,Pontiac,G3 Wave,Automatic 4-spd,Compact Cars,2009
17,20,4,2.5,Premium,24,Subaru,Legacy AWD,Manual 6-spd,Compact Cars,2009
18,20,4,2.5,Premium,24,Subaru,Legacy AWD,Automatic (S5),Compact Cars,2009
17,20,6,3,Premium,24,Subaru,Legacy AWD,Automatic (S5),Compact Cars,2009
18,21,4,2.5,Premium,25,Subaru,Legacy AWD,Manual 5-spd,Compact Cars,2009
20,22,4,2.5,Regular,27,Subaru,Legacy AWD,Manual 5-spd,Compact Cars,2009
20,22,4,2.5,Regular,26,Subaru,Legacy AWD,Automatic (S4),Compact Cars,2009
22,25,4,2.4,Regular,30,Toyota,Corolla,Manual 5-spd,Compact Cars,2009
22,25,4,2.4,Regular,30,Toyota,Corolla,Automatic (S5),Compact Cars,2009
27,30,4,1.8,Regular,35,Toyota,Corolla,Automatic 4-spd,Compact Cars,2009
26,30,4,1.8,Regular,35,Toyota,Corolla,Manual 5-spd,Compact Cars,2009
21,25,4,2,Premium,31,Volkswagen,GTI,Manual 6-spd,Compact Cars,2009
22,25,4,2,Premium,29,Volkswagen,GTI,Automatic (S6),Compact Cars,2009
21,24,5,2.5,Regular,30,Volkswagen,Jetta,Manual 5-spd,Compact Cars,2009
20,24,5,2.5,Regular,29,Volkswagen,Jetta,Automatic (S6),Compact Cars,2009
21,25,4,2,Premium,31,Volkswagen,Jetta,Manual 6-spd,Compact Cars,2009
22,25,4,2,Premium,29,Volkswagen,Jetta,Automatic (S6),Compact Cars,2009
29,32,4,2,Diesel,37,Volkswagen,Jetta,Automatic (S6),Compact Cars,2009
29,32,4,2,Diesel,39,Volkswagen,Jetta,Manual 6-spd,Compact Cars,2009
21,24,5,2.5,Regular,30,Volkswagen,Rabbit,Manual 5-spd,Compact Cars,2009
20,24,5,2.5,Regular,29,Volkswagen,Rabbit,Automatic (S6),Compact Cars,2009
16,18,6,3.7,Premium,22,Acura,RL,Automatic (S5),Midsize Cars,2009
10,11,8,6.7,Premium,14,Bentley,Arnage,Automatic (S6),Midsize Cars,2009
16,19,8,4.2,Premium,25,Jaguar,XF,Automatic 6-spd,Midsize Cars,2009
22,25,4,2.4,Regular,32,Kia,Optima,Automatic 5-spd,Midsize Cars,2009
22,25,4,2.4,Regular,32,Kia,Optima,Manual 5-spd,Midsize Cars,2009
23,26,4,2,Regular,30,Kia,Spectra,Manual 5-spd,Midsize Cars,2009
24,27,4,2,Regular,32,Kia,Spectra,Automatic 4-spd,Midsize Cars,2009
16,19,6,3.8,Premium,25,Mitsubishi,Galant,Automatic (S5),Midsize Cars,2009
20,23,4,2.4,Regular,27,Mitsubishi,Galant,Automatic (S4),Midsize Cars,2009
19,23,6,3.5,Regular,28,Toyota,Camry,Automatic (S6),Midsize Cars,2009
21,25,4,2.4,Regular,31,Toyota,Camry,Automatic 5-spd,Midsize Cars,2009
21,25,4,2.4,Regular,31,Toyota,Camry,Manual 5-spd,Midsize Cars,2009
33,34,4,2.4,Regular,34,Toyota,Camry Hybrid,Automatic (variable gear ratios),Midsize Cars,2009
19,23,4,2,Premium,29,Volkswagen,Passat,Automatic (S6),Midsize Cars,2009
9,11,8,6.7,Premium,15,Bentley,Arnage RL,Automatic (S6),Large Cars,2009
17,20,6,3.8,Regular,26,Hyundai,Azera,Automatic 5-spd,Large Cars,2009
18,21,6,3.3,Regular,26,Hyundai,Azera,Automatic 5-spd,Large Cars,2009
18,21,6,3.8,Regular,27,Hyundai,Genesis,Automatic 6-spd,Large Cars,2009
17,19,8,4.6,Premium,25,Hyundai,Genesis,Automatic 6-spd,Large Cars,2009
19,22,6,3.3,Regular,29,Hyundai,Sonata,Automatic 5-spd,Large Cars,2009
22,25,4,2.4,Regular,32,Hyundai,Sonata,Automatic 5-spd,Large Cars,2009
21,25,4,2.4,Regular,32,Hyundai,Sonata,Manual 5-spd,Large Cars,2009
15,18,8,4.2,Premium,22,Jaguar,Super V8,Automatic 6-spd,Large Cars,2009
16,19,8,4.2,Premium,25,Jaguar,Vdp,Automatic 6-spd,Large Cars,2009
16,19,8,4.2,Premium,25,Jaguar,XJ,Automatic 6-spd,Large Cars,2009
16,19,8,4.2,Premium,25,Jaguar,XJ8L,Automatic 6-spd,Large Cars,2009
15,18,8,4.2,Premium,22,Jaguar,XJR,Automatic 6-spd,Large Cars,2009
17,19,6,3.8,Regular,24,Kia,Amanti,Automatic 5-spd,Large Cars,2009
16,19,6,3.7,Regular,23,Lincoln,MKS AWD,Automatic 6-spd,Large Cars,2009
17,19,6,3.7,Regular,24,Lincoln,MKS FWD,Automatic 6-spd,Large Cars,2009
21,24,4,2,Premium,30,Audi,A3,Manual 6-spd,Small Station Wagons,2009
22,24,4,2,Premium,28,Audi,A3,Automatic (S6),Small Station Wagons,2009
21,24,4,2,Premium,28,Audi,A3 quattro,Automatic (S6),Small Station Wagons,2009
20,22,4,2.4,Regular,26,Pontiac,Vibe AWD,Automatic 4-spd,Small Station Wagons,2009
21,24,4,2.4,Regular,28,Pontiac,Vibe,Manual 5-spd,Small Station Wagons,2009
21,24,4,2.4,Regular,29,Pontiac,Vibe,Automatic (S5),Small Station Wagons,2009
26,28,4,1.8,Regular,31,Pontiac,Vibe,Automatic 4-spd,Small Station Wagons,2009
26,28,4,1.8,Regular,32,Pontiac,Vibe,Manual 5-spd,Small Station Wagons,2009
20,22,4,2.4,Regular,26,Toyota,Matrix AWD,Automatic 4-spd,Small Station Wagons,2009
21,24,4,2.4,Regular,28,Toyota,Matrix,Manual 5-spd,Small Station Wagons,2009
21,24,4,2.4,Regular,29,Toyota,Matrix,Automatic (S5),Small Station Wagons,2009
25,28,4,1.8,Regular,31,Toyota,Matrix,Automatic 4-spd,Small Station Wagons,2009
26,28,4,1.8,Regular,32,Toyota,Matrix,Manual 5-spd,Small Station Wagons,2009
22,24,4,2.4,Regular,28,Scion,xB,Manual 5-spd,Small Station Wagons,2009
22,24,4,2.4,Regular,28,Scion,xB,Automatic (S4),Small Station Wagons,2009
21,24,5,2.5,Regular,30,Volkswagen,Jetta SportWagen,Manual 5-spd,Small Station Wagons,2009
20,24,5,2.5,Regular,29,Volkswagen,Jetta SportWagen,Automatic (S6),Small Station Wagons,2009
21,25,4,2,Premium,31,Volkswagen,Jetta SportWagen,Manual 6-spd,Small Station Wagons,2009
22,25,4,2,Premium,29,Volkswagen,Jetta SportWagen,Automatic (S6),Small Station Wagons,2009
29,32,4,2,Diesel,37,Volkswagen,Jetta SportWagen,Automatic (S6),Small Station Wagons,2009
29,32,4,2,Diesel,39,Volkswagen,Jetta SportWagen,Manual 6-spd,Small Station Wagons,2009
19,22,4,2,Premium,28,Volkswagen,Passat Wagon,Automatic (S6),Midsize Station Wagons,2009
13,14,8,5.6,Regular,17,Nissan,Titan 2WD,Automatic 5-spd,Standard Pickup Trucks 2WD,2009
12,14,8,5.6,Regular,17,Nissan,Titan 4WD,Automatic 5-spd,Standard Pickup Trucks 4WD,2009
16,18,6,3.8,Regular,23,Hyundai,Entourage,Automatic 5-spd,Minivan - 2WD,2009
16,18,6,3.8,Regular,23,Kia,Sedona,Automatic 5-spd,Minivan - 2WD,2009
17,20,6,3.4,Regular,24,Chevrolet,Equinox FWD,Automatic 5-spd,Sport Utility Vehicle - 2WD,2009
17,19,6,3.5,Regular,24,Ford,Flex FWD,Automatic 6-spd,Sport Utility Vehicle - 2WD,2009
18,20,6,2.7,Regular,24,Hyundai,Tucson 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2009
20,22,4,2,Regular,25,Hyundai,Tucson 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2009
20,22,4,2,Regular,26,Hyundai,Tucson 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2009
12,14,8,5.6,Premium,18,Infiniti,QX56 2WD,Automatic 5-spd,Sport Utility Vehicle - 2WD,2009
17,18,6,3.8,Regular,21,Kia,Borrego 2WD,Automatic 5-spd,Sport Utility Vehicle - 2WD,2009
15,17,6,3.8,Regular,21,Kia,Sorento 2WD,Automatic 5-spd,Sport Utility Vehicle - 2WD,2009
16,18,6,3.3,Regular,22,Kia,Sorento 2WD,Automatic 5-spd,Sport Utility Vehicle - 2WD,2009
18,20,6,2.7,Regular,23,Kia,Sportage 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2009
20,22,4,2,Regular,25,Kia,Sportage 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2009
20,22,4,2,Regular,25,Kia,Sportage 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2009
18,20,6,3.5,Premium,23,Lexus,RX 350 2WD,Automatic 5-spd,Sport Utility Vehicle - 2WD,2009
18,20,6,3.5,Premium,23,Lexus,RX 350 2WD,Automatic (S5),Sport Utility Vehicle - 2WD,2009
17,20,4,2.3,Premium,23,Mazda,CX-7 2WD,Automatic (S6),Sport Utility Vehicle - 2WD,2009
12,14,8,5.6,Regular,18,Nissan,Armada 2WD,Automatic 5-spd,Sport Utility Vehicle - 2WD,2009
18,20,6,3.5,Premium,23,Nissan,Murano FWD,Automatic (variable gear ratios),Sport Utility Vehicle - 2WD,2009
17,20,6,3.4,Regular,24,Pontiac,Torrent FWD,Automatic 5-spd,Sport Utility Vehicle - 2WD,2009
19,21,4,2,Premium,26,Volkswagen,Tiguan,Manual 6-spd,Sport Utility Vehicle - 2WD,2009
18,21,4,2,Premium,24,Volkswagen,Tiguan,Automatic (S6),Sport Utility Vehicle - 2WD,2009
13,15,8,4.2,Premium,18,Audi,Q7,Automatic (S6),Sport Utility Vehicle - 4WD,2009
17,20,6,3.4,Regular,24,Chevrolet,Equinox AWD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2009
16,18,6,3.5,Regular,22,Ford,Flex AWD,Automatic 6-spd,Sport Utility Vehicle - 4WD,2009
18,20,6,2.7,Regular,23,Hyundai,Tucson 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2009
19,21,4,2,Regular,24,Hyundai,Tucson 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2009
12,14,8,5.6,Premium,17,Infiniti,QX56 4WD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2009
16,18,6,3.8,Regular,21,Kia,Borrego 4WD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2009
15,17,6,3.3,Regular,22,Kia,Sorento 4WD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2009
15,17,6,3.8,Regular,20,Kia,Sorento 4WD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2009
18,20,6,2.7,Regular,23,Kia,Sportage 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2009
19,21,4,2,Regular,24,Kia,Sportage 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2009
15,17,6,3.2,Regular,22,Land Rover,LR2,Automatic (S6),Sport Utility Vehicle - 4WD,2009
17,19,6,3.5,Premium,22,Lexus,RX 350 4WD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2009
17,19,6,3.5,Premium,22,Lexus,RX 350 4WD,Automatic (S5),Sport Utility Vehicle - 4WD,2009
16,18,4,2.3,Premium,22,Mazda,CX-7 4WD,Automatic (S6),Sport Utility Vehicle - 4WD,2009
12,14,8,5.6,Regular,18,Nissan,Armada 4WD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2009
18,20,6,3.5,Premium,23,Nissan,Murano AWD,Automatic (variable gear ratios),Sport Utility Vehicle - 4WD,2009
17,20,6,3.4,Regular,24,Pontiac,Torrent AWD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2009
19,21,4,2.5,Premium,24,Subaru,Forester AWD,Automatic (S4),Sport Utility Vehicle - 4WD,2009
20,22,4,2.5,Regular,27,Subaru,Forester AWD,Manual 5-spd,Sport Utility Vehicle - 4WD,2009
20,22,4,2.5,Regular,26,Subaru,Forester AWD,Automatic (S4),Sport Utility Vehicle - 4WD,2009
18,20,4,2.5,Premium,24,Subaru,Outback Wagon AWD,Manual 5-spd,Sport Utility Vehicle - 4WD,2009
18,20,4,2.5,Premium,24,Subaru,Outback Wagon AWD,Automatic (S5),Sport Utility Vehicle - 4WD,2009
17,20,6,3,Premium,24,Subaru,Outback Wagon AWD,Automatic (S5),Sport Utility Vehicle - 4WD,2009
20,22,4,2.5,Regular,27,Subaru,Outback Wagon AWD,Manual 5-spd,Sport Utility Vehicle - 4WD,2009
20,22,4,2.5,Regular,26,Subaru,Outback Wagon AWD,Automatic (S4),Sport Utility Vehicle - 4WD,2009
16,18,6,3.6,Regular,21,Subaru,Tribeca AWD,Automatic (S5),Sport Utility Vehicle - 4WD,2009
18,20,4,2,Premium,24,Volkswagen,Tiguan 4motion,Automatic (S6),Sport Utility Vehicle - 4WD,2009
13,15,8,4.2,Premium,18,Volkswagen,Touareg,Automatic (S6),Sport Utility Vehicle - 4WD,2009
13,14,8,5.6,Gasoline or E85,18,Nissan,Titan 2WD,Automatic 5-spd,Standard Pickup Trucks 2WD,2009
12,14,8,5.6,Gasoline or E85,17,Nissan,Titan 4WD,Automatic 5-spd,Standard Pickup Trucks 4WD,2009
12,14,8,5.6,Gasoline or E85,18,Nissan,Armada 2WD,Automatic 5-spd,Sport Utility Vehicle - 2WD,2009
12,14,8,5.6,Gasoline or E85,18,Nissan,Armada 4WD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2009
19,21,4,2.4,Regular,25,Dodge,Journey  2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2009
15,17,6,3.5,Regular,22,Dodge,Journey  4WD,Automatic 6-spd,Sport Utility Vehicle - 4WD,2009
16,18,6,3.5,Regular,23,Dodge,Journey  2WD,Automatic 6-spd,Sport Utility Vehicle - 2WD,2009
13,15,8,4.7,Premium,19,Aston Martin,V8 Vantage,Automatic (S6),Two Seaters,2009
12,14,8,4.7,Premium,19,Aston Martin,V8 Vantage,Manual 6-spd,Two Seaters,2009
12,15,8,4.2,Premium,19,Audi,R8,Manual 6-spd,Two Seaters,2009
13,15,8,4.2,Premium,18,Audi,R8,Automatic (S6),Two Seaters,2009
22,25,4,2,Premium,30,Audi,TT Roadster,Automatic (S6),Two Seaters,2009
14,17,8,4.4,Premium,23,Cadillac,XLR-V,Automatic (S6),Two Seaters,2009
15,18,8,4.6,Premium,24,Cadillac,XLR,Automatic (S6),Two Seaters,2009
15,18,8,7,Premium,24,Chevrolet,Corvette,Manual 6-spd,Two Seaters,2009
14,16,8,6.2,Premium,20,Chevrolet,Corvette,Manual 6-spd,Two Seaters,2009
8,10,12,6.5,Premium,13,Lamborghini,Murcielago,Manual 6-spd,Two Seaters,2009
9,11,12,6.5,Premium,14,Lamborghini,Murcielago,Automatic (S6),Two Seaters,2009
8,10,12,6.5,Premium,13,Lamborghini,Murcielago Roadster,Manual 6-spd,Two Seaters,2009
9,11,12,6.5,Premium,14,Lamborghini,Murcielago Roadster,Automatic (S6),Two Seaters,2009
19,21,4,2,Regular,27,Pontiac,Solstice,Automatic 5-spd,Two Seaters,2009
19,21,4,2.4,Regular,24,Pontiac,Solstice,Automatic 5-spd,Two Seaters,2009
19,21,4,2.4,Regular,25,Pontiac,Solstice,Manual 5-spd,Two Seaters,2009
19,22,4,2,Premium,28,Pontiac,Solstice,Manual 5-spd,Two Seaters,2009
19,21,4,2,Regular,27,Saturn,SKY,Automatic 5-spd,Two Seaters,2009
19,21,4,2.4,Regular,24,Saturn,SKY,Automatic 5-spd,Two Seaters,2009
19,21,4,2.4,Regular,25,Saturn,SKY,Manual 5-spd,Two Seaters,2009
19,22,4,2,Premium,28,Saturn,SKY,Manual 5-spd,Two Seaters,2009
26,29,4,1.6,Premium,34,MINI,John Cooper Works,Manual 6-spd,Minicompact Cars,2009
26,29,4,1.6,Premium,34,MINI,John Cooper Works Convertible,Manual 6-spd,Minicompact Cars,2009
16,20,6,3.2,Premium,27,Audi,A5 quattro,Manual 6-spd,Subcompact Cars,2009
17,20,6,3.2,Premium,26,Audi,A5 quattro,Automatic (S6),Subcompact Cars,2009
23,26,4,2,Premium,31,Audi,TT Coupe,Automatic (S6),Subcompact Cars,2009
10,12,12,6,Premium,17,Bentley,Continental GTC,Automatic (S6),Subcompact Cars,2009
27,30,4,1.6,Regular,34,Chevrolet,Aveo 5,Manual 5-spd,Subcompact Cars,2009
22,25,4,2,Regular,30,Chevrolet,Cobalt,Manual 5-spd,Subcompact Cars,2009
24,27,4,2.2,Regular,33,Chevrolet,Cobalt,Automatic 4-spd,Subcompact Cars,2009
25,30,4,2.2,Regular,37,Chevrolet,Cobalt XFE,Manual 5-spd,Subcompact Cars,2009
17,20,6,4,Regular,26,Ford,Mustang,Manual 5-spd,Subcompact Cars,2009
16,19,6,4,Regular,24,Ford,Mustang,Automatic 5-spd,Subcompact Cars,2009
15,18,8,4.6,Regular,22,Ford,Mustang,Automatic 5-spd,Subcompact Cars,2009
15,18,8,4.6,Regular,23,Ford,Mustang,Manual 5-spd,Subcompact Cars,2009
14,16,8,5.4,Premium,20,Ford,Mustang,Manual 6-spd,Subcompact Cars,2009
12,15,8,4.2,Premium,19,Maserati,GranTurismo,Automatic 6-spd,Subcompact Cars,2009
26,29,4,1.6,Premium,34,MINI,John Cooper Works Clubman,Manual 6-spd,Subcompact Cars,2009
16,18,6,3.8,Premium,21,Nissan,GT-R,Automatic (S6),Subcompact Cars,2009
27,30,4,1.6,Regular,34,Pontiac,G3 Wave 5,Manual 5-spd,Subcompact Cars,2009
25,29,4,2.2,Regular,35,Pontiac,G5,Manual 5-spd,Subcompact Cars,2009
24,27,4,2.2,Regular,33,Pontiac,G5,Automatic 4-spd,Subcompact Cars,2009
